Date,Open,High,Low,Close,Adj Close,Volume
2022-03-21,350.20001220703125,352.4800109863281,345.5799865722656,350.0799865722656,345.5609436035156,73799100
2022-03-22,350.5899963378906,357.8500061035156,350.20001220703125,356.9599914550781,352.35211181640625,63345900
2022-03-23,354.010009765625,357.6600036621094,351.7699890136719,351.8299865722656,347.28839111328125,70615500
2022-03-24,353.79998779296875,359.70001220703125,351.5899963378906,359.6499938964844,355.00738525390625,53555300
2022-03-25,359.5899963378906,360.6700134277344,354.94000244140625,359.3500061035156,354.7113037109375,57584200
2022-03-28,359.3399963378906,365.010009765625,358.07000732421875,364.9100036621094,360.1995544433594,56833900
2022-03-29,368.8999938964844,371.8299865722656,366.05999755859375,371.19000244140625,366.39849853515625,68073000
2022-03-30,369.2799987792969,370.9800109863281,365.57000732421875,367.0899963378906,362.3514099121094,68757700
2022-03-31,367.239990234375,367.6000061035156,361.67999267578125,362.5400085449219,357.86016845703125,67011400
2022-04-01,362.80999755859375,363.6099853515625,358.5899963378906,361.8500061035156,357.1790466308594,54527800
2022-04-04,362.7099914550781,369.30999755859375,362.44000244140625,369.29998779296875,364.5328674316406,45950200
2022-04-05,367.80999755859375,368.5400085449219,359.92999267578125,361.1000061035156,356.438720703125,62738700
2022-04-06,355.6499938964844,356.7799987792969,350.55999755859375,353.260009765625,348.6999206542969,90077100
2022-04-07,352.239990234375,356.3500061035156,348.69000244140625,354.1000061035156,349.52911376953125,63777400
2022-04-08,352.32000732421875,353.0899963378906,348.5,349.1499938964844,344.6429748535156,61956100
2022-04-11,344.80999755859375,345.75,340.5400085449219,340.8900146484375,336.4896240234375,66107400
2022-04-12,345.760009765625,347.69000244140625,338.0400085449219,339.45001220703125,335.0682678222656,72790200
2022-04-13,339.79998779296875,347.42999267578125,339.05999755859375,346.3500061035156,341.8791198730469,61367800
2022-04-14,346.44000244140625,346.9700012207031,338.2099914550781,338.42999267578125,334.0613708496094,73519400
2022-04-18,337.3500061035156,341.0400085449219,335.7900085449219,338.69000244140625,334.3180236816406,58560600
2022-04-19,338.0299987792969,346.8500061035156,336.9800109863281,346.260009765625,341.7903137207031,56515700
2022-04-20,347.0899963378906,347.55999755859375,339.9599914550781,341.2099914550781,336.80548095703125,65500000
2022-04-21,345.19000244140625,347.8699951171875,333.20001220703125,334.1499938964844,329.8366394042969,75801000
2022-04-22,334.30999755859375,335.55999755859375,324.9599914550781,325.3999938964844,321.1995544433594,82562100
2022-04-25,323.7300109863281,329.8999938964844,322.42999267578125,329.5799865722656,325.32562255859375,101755900
2022-04-26,327.4700012207031,327.6600036621094,316.8599853515625,317.1400146484375,313.0462341308594,105819600
2022-04-27,317.239990234375,322.8800048828125,315.0,316.760009765625,312.6711120605469,111204200
2022-04-28,321.8500061035156,329.8900146484375,317.5199890136719,328.010009765625,323.77587890625,99450000
2022-04-29,323.70001220703125,327.2300109863281,312.6000061035156,313.25,309.2064208984375,91977900
2022-05-02,312.8299865722656,318.7200012207031,309.6499938964844,318.4800109863281,314.3688659667969,115511800
2022-05-03,318.5,321.1700134277344,315.9800109863281,318.82000732421875,314.7044677734375,78185500
2022-05-04,319.30999755859375,330.2900085449219,313.8900146484375,329.6000061035156,325.34539794921875,116083400
2022-05-05,325.1700134277344,325.25,309.6199951171875,313.0,308.9596252441406,154607400
2022-05-06,310.95001220703125,315.0899963378906,305.1099853515625,309.25,305.2580261230469,139572800
2022-05-09,303.4800109863281,309.3500061035156,295.7200012207031,297.1499938964844,293.314208984375,113387300
2022-05-10,304.510009765625,305.760009765625,296.57000732421875,300.760009765625,296.87762451171875,124124600
2022-05-11,298.44000244140625,304.0899963378906,290.95001220703125,291.8399963378906,288.07275390625,140326100
2022-05-12,287.45001220703125,295.75,284.94000244140625,291.1499938964844,287.3916931152344,120910900
2022-05-13,295.7200012207031,303.0,294.0799865722656,301.94000244140625,298.04241943359375,83684900
2022-05-16,300.1499938964844,302.260009765625,297.1300048828125,298.44000244140625,294.58758544921875,59190400
2022-05-17,304.45001220703125,306.55999755859375,300.54998779296875,306.1700134277344,302.2178039550781,62715300
2022-05-18,301.5400085449219,302.25,289.8500061035156,291.1400146484375,287.3818054199219,79477100
2022-05-19,289.2900085449219,294.3900146484375,287.5799865722656,289.5799865722656,285.8419189453125,79920700
2022-05-20,293.1300048828125,293.79998779296875,280.2099914550781,288.67999267578125,284.95355224609375,91764200
2022-05-23,289.75,293.8699951171875,287.2900085449219,293.4800109863281,289.6916198730469,63648400
2022-05-24,288.1300048828125,288.8599853515625,282.25,287.239990234375,283.5321350097656,73491100
2022-05-25,285.7099914550781,293.3900146484375,285.5,291.260009765625,287.5002746582031,67144500
2022-05-26,290.44000244140625,300.9200134277344,290.1499938964844,299.3299865722656,295.4660949707031,59462200
2022-05-27,302.5400085449219,309.25,302.4200134277344,309.1000061035156,305.1099853515625,66985600
2022-05-31,309.07000732421875,311.3299865722656,304.3299865722656,308.2799987792969,304.3005676269531,60968300
2022-06-01,310.4700012207031,312.6499938964844,303.7300109863281,306.0,302.04998779296875,65341700
2022-06-02,304.8500061035156,314.55999755859375,303.3999938964844,314.3800048828125,310.3218078613281,59291300
2022-06-03,309.0299987792969,310.4700012207031,304.9200134277344,306.20001220703125,302.2474670410156,60914700
2022-06-06,310.75,312.3500061035156,305.6199951171875,307.2200012207031,303.2542419433594,51785000
2022-06-07,303.80999755859375,310.6700134277344,302.69000244140625,309.8699951171875,305.87005615234375,44900300
2022-06-08,309.04998779296875,311.7200012207031,306.7699890136719,307.6400146484375,303.6688537597656,38342100
2022-06-09,305.9100036621094,309.04998779296875,299.2300109863281,299.3999938964844,295.5351867675781,55900500
2022-06-10,293.6499938964844,294.8699951171875,288.3800048828125,288.8399963378906,285.11151123046875,85963500
2022-06-13,279.75,282.3399963378906,274.5299987792969,275.4100036621094,271.8548583984375,94442000
2022-06-14,277.6600036621094,278.6600036621094,273.3399963378906,275.9100036621094,272.34844970703125,64697500
2022-06-15,279.4200134277344,286.8299865722656,276.6099853515625,282.79998779296875,279.14947509765625,86051400
2022-06-16,275.5899963378906,276.05999755859375,269.2799987792969,271.3900146484375,267.88677978515625,81910300
2022-06-17,272.17999267578125,277.19000244140625,270.510009765625,274.69000244140625,271.1441345214844,82703400
2022-06-21,278.75,283.45001220703125,278.6400146484375,281.0799865722656,277.9850158691406,51633700
2022-06-22,278.5199890136719,285.17999267578125,277.9100036621094,280.6700134277344,277.5794982910156,67472900
2022-06-23,283.2099914550781,285.7200012207031,280.30999755859375,284.8500061035156,281.7135009765625,57457800
2022-06-24,287.739990234375,295.0400085449219,287.5,294.6099853515625,291.36602783203125,58422300
2022-06-27,296.0,296.5799865722656,291.2900085449219,292.45001220703125,289.2298278808594,54151500
2022-06-28,293.0,295.6499938964844,283.3500061035156,283.5400085449219,280.41790771484375,61609800
2022-06-29,283.3999938964844,285.3399963378906,280.8399963378906,283.79998779296875,280.675048828125,57302700
2022-06-30,280.75,283.94000244140625,275.7799987792969,280.2799987792969,277.1938171386719,79313600
2022-07-01,278.95001220703125,282.5299987792969,277.0299987792969,282.1300048828125,279.0234375,56675100
2022-07-05,278.30999755859375,287.0799865722656,276.75,286.9599914550781,283.8002624511719,61829300
2022-07-06,287.3500061035156,290.95001220703125,285.5899963378906,288.79998779296875,285.6199951171875,63194700
2022-07-07,289.6300048828125,295.70001220703125,289.6300048828125,294.9800109863281,291.7319641113281,56620100
2022-07-08,292.0799865722656,296.75,291.1199951171875,295.3500061035156,292.0978698730469,59895500
2022-07-11,292.8800048828125,293.1099853515625,288.1400146484375,289.0400085449219,285.8573303222656,55273900
2022-07-12,290.32000732421875,292.2799987792969,284.6099853515625,286.239990234375,283.0882263183594,55797100
2022-07-13,280.6000061035156,288.04998779296875,280.0199890136719,285.6499938964844,282.50469970703125,73939400
2022-07-14,282.989990234375,287.55999755859375,279.79998779296875,286.6700134277344,283.5134582519531,63741800
2022-07-15,289.7300109863281,291.9800109863281,288.0799865722656,291.8699951171875,288.65618896484375,63818100
2022-07-18,294.7200012207031,296.1600036621094,288.20001220703125,289.3999938964844,286.21337890625,59519600
2022-07-19,293.1099853515625,298.6000061035156,291.4700012207031,298.29998779296875,295.015380859375,55172600
2022-07-20,298.7300109863281,304.239990234375,297.92999267578125,303.0299987792969,299.69329833984375,67769400
2022-07-21,303.5,307.44000244140625,300.7799987792969,307.3800048828125,303.99542236328125,55049400
2022-07-22,306.42999267578125,308.54998779296875,300.1199951171875,301.989990234375,298.6647644042969,57127700
2022-07-25,302.0199890136719,302.5,298.2200012207031,300.2699890136719,296.96368408203125,40582400
2022-07-26,298.5299987792969,298.7900085449219,293.5400085449219,294.3699951171875,291.1286926269531,50074100
2022-07-27,299.0400085449219,308.5400085449219,298.4599914550781,306.80999755859375,303.4316711425781,69304400
2022-07-28,306.5899963378906,310.3999938964844,302.75,309.80999755859375,306.39862060546875,55139900
2022-07-29,311.3900146484375,316.3900146484375,309.92999267578125,315.4599914550781,311.9864196777344,57501000
2022-08-01,313.6499938964844,318.80999755859375,312.5299987792969,315.2699890136719,311.7985534667969,46358800
2022-08-02,312.9200134277344,318.54998779296875,311.8399963378906,314.3299865722656,310.8688659667969,48676500
2022-08-03,316.04998779296875,323.7300109863281,315.989990234375,322.8900146484375,319.3345947265625,53735700
2022-08-04,322.9700012207031,324.7200012207031,320.7699890136719,324.3999938964844,320.8279724121094,38973700
2022-08-05,319.19000244140625,323.8299865722656,318.3900146484375,321.75,318.2071533203125,53894000
2022-08-08,322.69000244140625,326.4700012207031,319.2099914550781,320.7099914550781,317.1786193847656,43878500
2022-08-09,318.7699890136719,319.0299987792969,315.4200134277344,317.0799865722656,313.5885925292969,39764200
2022-08-10,324.5899963378906,326.2300109863281,322.05999755859375,325.92999267578125,322.3411560058594,51459600
2022-08-11,328.30999755859375,330.3599853515625,323.3599853515625,324.0799865722656,320.5115051269531,45897700
2022-08-12,326.17999267578125,330.5899963378906,325.1000061035156,330.3900146484375,326.7520446777344,40928400
2022-08-15,329.4200134277344,333.57000732421875,329.3999938964844,333.05999755859375,329.39263916015625,38266600
2022-08-16,332.05999755859375,334.4200134277344,329.1600036621094,332.2799987792969,328.6211853027344,41186900
2022-08-17,329.07000732421875,331.42999267578125,326.3599853515625,328.489990234375,324.8729553222656,47842200
2022-08-18,328.44000244140625,330.489990234375,326.7900085449219,329.2799987792969,325.6543273925781,41937200
2022-08-19,326.1700134277344,326.8399963378906,322.0799865722656,322.8599853515625,319.3049621582031,51770600
2022-08-22,318.5,318.739990234375,313.5299987792969,314.3599853515625,310.8985595703125,51098900
2022-08-23,314.1199951171875,317.0,313.3299865722656,314.1000061035156,310.64141845703125,39497100
2022-08-24,313.6099853515625,316.8699951171875,312.989990234375,315.010009765625,311.5413818359375,38057100
2022-08-25,316.8299865722656,320.6000061035156,315.760009765625,320.5799865722656,317.050048828125,38098300
2022-08-26,320.2799987792969,321.510009765625,307.3500061035156,307.44000244140625,304.05474853515625,69047700
2022-08-29,304.6199951171875,307.2200012207031,303.2799987792969,304.4100036621094,301.05810546875,48321900
2022-08-30,306.1000061035156,306.7300109863281,298.44000244140625,301.0199890136719,297.7054748535156,51184500
2022-08-31,303.989990234375,304.9100036621094,299.1600036621094,299.2699890136719,295.9747314453125,50044000
2022-09-01,296.7200012207031,299.7799987792969,292.95001220703125,299.3999938964844,296.1033020019531,57990700
2022-09-02,302.3399963378906,303.75,293.5199890136719,295.1700134277344,291.91986083984375,64666800
2022-09-06,295.6600036621094,296.6000061035156,290.8699951171875,293.04998779296875,289.8232116699219,57005400
2022-09-07,293.5400085449219,299.989990234375,293.2699890136719,298.9700012207031,295.6780090332031,49260400
2022-09-08,296.8500061035156,301.8699951171875,295.45001220703125,300.5199890136719,297.2109375,55649800
2022-09-09,302.8299865722656,307.6000061035156,300.5199890136719,307.0899963378906,303.7086486816406,56125200
2022-09-12,308.5,311.0799865722656,308.17999267578125,310.739990234375,307.31842041015625,45905700
2022-09-13,301.79998779296875,303.0199890136719,292.7900085449219,293.70001220703125,290.4660949707031,79562200
2022-09-14,294.8699951171875,296.92999267578125,293.05999755859375,296.0299987792969,292.7704162597656,54907200
2022-09-15,294.07000732421875,296.5299987792969,289.4599914550781,291.1000061035156,287.8946838378906,65299400
2022-09-16,287.7200012207031,289.7200012207031,285.6199951171875,289.32000732421875,286.1342468261719,79920400
2022-09-19,286.1000061035156,291.2099914550781,286.0400085449219,291.04998779296875,288.36248779296875,52613800
2022-09-20,288.489990234375,291.07000732421875,286.3800048828125,288.7300109863281,286.06396484375,51271100
2022-09-21,289.5899963378906,293.95001220703125,283.4200134277344,283.55999755859375,280.9416809082031,82931000
2022-09-22,282.0,283.0299987792969,278.82000732421875,280.07000732421875,277.48388671875,62757100
2022-09-23,277.54998779296875,277.8500061035156,272.0199890136719,275.510009765625,272.9659729003906,74815200
2022-09-26,275.0299987792969,279.489990234375,273.55999755859375,274.3699951171875,271.8365173339844,71176700
2022-09-27,277.80999755859375,280.2099914550781,272.1099853515625,274.4800109863281,271.9455261230469,69780100
2022-09-28,274.4599914550781,281.25,272.95001220703125,279.94000244140625,277.3551025390625,79652100
2022-09-29,275.8599853515625,276.25,268.8399963378906,271.8699951171875,269.359619140625,81216000
2022-09-30,271.0299987792969,275.19000244140625,267.1000061035156,267.260009765625,264.79217529296875,78482400
2022-10-03,269.07000732421875,275.1600036621094,267.5299987792969,273.5299987792969,271.0042724609375,61267400
2022-10-04,278.989990234375,282.8500061035156,278.989990234375,282.1300048828125,279.52490234375,66696900
2022-10-05,278.2799987792969,283.80999755859375,275.4200134277344,281.9800109863281,279.37628173828125,55766300
2022-10-06,280.9599914550781,284.17999267578125,279.42999267578125,279.760009765625,277.1767883300781,53489400
2022-10-07,275.0199890136719,275.1499938964844,267.739990234375,269.1000061035156,266.61517333984375,71354700
2022-10-10,269.29998779296875,269.70001220703125,263.6400146484375,266.4100036621094,263.9500427246094,60393000
2022-10-11,264.70001220703125,267.6300048828125,261.0299987792969,262.75,260.3238525390625,66522500
2022-10-12,263.3999938964844,265.3599853515625,261.95001220703125,262.6600036621094,260.234619140625,50580200
2022-10-13,255.16000366210938,270.1700134277344,254.25999450683594,268.82000732421875,266.3377685546875,112894100
2022-10-14,271.20001220703125,271.80999755859375,260.1400146484375,260.739990234375,258.3323669433594,77244300
2022-10-17,266.8399963378906,270.239990234375,266.739990234375,269.3500061035156,266.8628845214844,64576500
2022-10-18,276.5299987792969,277.2099914550781,268.739990234375,271.4800109863281,268.97320556640625,69781000
2022-10-19,269.92999267578125,273.67999267578125,268.07000732421875,270.489990234375,267.99237060546875,53115400
2022-10-20,269.5799865722656,274.8399963378906,267.9200134277344,269.1099853515625,266.62506103515625,60605500
2022-10-21,267.9800109863281,275.9700012207031,266.82000732421875,275.4200134277344,272.8768615722656,77897700
2022-10-24,275.69000244140625,279.3999938964844,271.9700012207031,278.45001220703125,275.87884521484375,63963600
2022-10-25,279.4100036621094,284.6000061035156,277.8999938964844,284.2099914550781,281.585693359375,59014500
2022-10-26,278.4599914550781,283.9800109863281,277.42999267578125,277.92999267578125,275.3636474609375,63492400
2022-10-27,276.7900085449219,278.2799987792969,272.3399963378906,272.8699951171875,270.3503723144531,57760300
2022-10-28,272.2300109863281,281.70001220703125,272.05999755859375,281.2200012207031,278.623291015625,62651300
2022-10-31,278.9200134277344,279.760009765625,275.989990234375,277.95001220703125,275.38348388671875,47742000
2022-11-01,281.5,282.07000732421875,274.739990234375,275.1099853515625,272.5696716308594,45895900
2022-11-02,275.0799865722656,278.2099914550781,265.6099853515625,265.67999267578125,263.22674560546875,79803100
2022-11-03,263.010009765625,264.5,260.1000061035156,260.489990234375,258.0846862792969,70038900
2022-11-04,265.5299987792969,266.6099853515625,259.0799865722656,264.67999267578125,262.2359924316406,78313200
2022-11-07,265.75,268.1400146484375,263.57000732421875,267.5899963378906,265.1191101074219,47333800
2022-11-08,269.1400146484375,272.8500061035156,265.5199890136719,269.5400085449219,267.0511474609375,63213800
2022-11-09,267.760009765625,268.55999755859375,263.0299987792969,263.32000732421875,260.88861083984375,64862100
2022-11-10,276.010009765625,283.04998779296875,273.8500061035156,282.75,280.13916015625,99256700
2022-11-11,282.55999755859375,288.6400146484375,281.19000244140625,287.9599914550781,285.3010559082031,66961800
2022-11-14,285.8599853515625,289.2099914550781,284.44000244140625,285.44000244140625,282.8042907714844,55290700
2022-11-15,292.2099914550781,293.260009765625,285.9700012207031,289.3900146484375,286.71783447265625,73985400
2022-11-16,287.3900146484375,289.4800109863281,284.6000061035156,285.44000244140625,282.8042907714844,48859800
2022-11-17,280.8800048828125,286.32000732421875,280.7200012207031,284.80999755859375,282.18011474609375,55462100
2022-11-18,287.8900146484375,287.989990234375,282.32000732421875,284.82000732421875,282.19000244140625,53588600
2022-11-21,283.3999938964844,284.5799865722656,281.0400085449219,281.8900146484375,279.2870788574219,40083500
2022-11-22,282.6400146484375,286.1099853515625,280.4599914550781,285.95001220703125,283.30963134765625,41873400
2022-11-23,285.9700012207031,289.4599914550781,285.7900085449219,288.82000732421875,286.153076171875,46390000
2022-11-25,287.19000244140625,287.9100036621094,286.4200134277344,286.9200134277344,284.2706298828125,15498800
2022-11-28,284.8999938964844,286.9599914550781,281.760009765625,282.7099914550781,280.0995178222656,38714200
2022-11-29,282.94000244140625,283.3500061035156,279.1700134277344,280.57000732421875,277.979248046875,35618900
2022-11-30,280.8399963378906,293.4700012207031,279.9700012207031,293.3599853515625,290.6511535644531,74718100
2022-12-01,293.69000244140625,295.75,290.8800048828125,293.7200012207031,291.0078430175781,51547300
2022-12-02,288.5400085449219,293.45001220703125,288.3599853515625,292.54998779296875,289.8486328125,53583200
2022-12-05,290.3800048828125,291.67999267578125,286.1499938964844,287.6400146484375,284.9840393066406,41482100
2022-12-06,287.4800109863281,287.6199951171875,280.260009765625,281.67999267578125,279.07904052734375,53937600
2022-12-07,280.4700012207031,282.57000732421875,278.7799987792969,280.5299987792969,277.93963623046875,45614300
2022-12-08,281.9100036621094,284.8399963378906,279.7900085449219,283.8500061035156,281.22900390625,42594900
2022-12-09,282.80999755859375,285.6400146484375,281.5899963378906,282.0400085449219,279.4357604980469,47860500
2022-12-12,282.2200012207031,285.6400146484375,281.1600036621094,285.5799865722656,282.9429626464844,35732500
2022-12-13,296.6499938964844,296.8800048828125,285.9100036621094,288.6499938964844,285.9846496582031,80667700
2022-12-14,288.04998779296875,291.4100036621094,283.19000244140625,286.510009765625,283.86444091796875,64984400
2022-12-15,282.3299865722656,283.010009765625,275.6700134277344,276.8900146484375,274.3332824707031,60554100
2022-12-16,276.20001220703125,277.7699890136719,272.6099853515625,274.25,271.7176208496094,68300400
2022-12-19,273.8699951171875,273.9599914550781,268.489990234375,269.75,267.8990173339844,44167900
2022-12-20,268.55999755859375,271.32000732421875,266.95001220703125,269.5400085449219,267.69049072265625,51064200
2022-12-21,270.6000061035156,274.7799987792969,269.739990234375,273.45001220703125,271.57366943359375,46394700
2022-12-22,270.3800048828125,270.510009765625,262.4599914550781,266.760009765625,264.9295654296875,60278400
2022-12-23,265.4700012207031,268.0400085449219,263.5299987792969,267.3599853515625,265.525390625,39373600
2022-12-27,266.739990234375,266.8500061035156,263.0299987792969,263.5799865722656,261.7713317871094,38009000
2022-12-28,263.1700134277344,265.4700012207031,259.7300109863281,260.1000061035156,258.31524658203125,47139000
2022-12-29,262.9599914550781,267.3999938964844,262.25,266.44000244140625,264.6117248535156,45893600
2022-12-30,263.6199951171875,266.4100036621094,262.2900085449219,266.2799987792969,264.4528503417969,37858300
2023-01-03,268.6499938964844,270.1499938964844,262.1300048828125,264.4800109863281,262.6651916503906,42335300
2023-01-04,266.6400146484375,267.45001220703125,262.5299987792969,265.739990234375,263.91650390625,47754900
2023-01-05,264.0400085449219,264.2099914550781,261.260009765625,261.5799865722656,259.78509521484375,45396700
2023-01-06,263.3500061035156,269.94000244140625,260.3399963378906,268.79998779296875,266.95556640625,54659700
2023-01-09,270.8299865722656,275.2900085449219,269.9200134277344,270.5400085449219,268.68359375,45568700
2023-01-10,269.489990234375,272.94000244140625,268.9700012207031,272.8299865722656,270.9578857421875,35247800
2023-01-11,273.9200134277344,277.6600036621094,273.1199951171875,277.54998779296875,275.6454772949219,44077000
2023-01-12,278.1199951171875,280.1000061035156,273.739990234375,279.04998779296875,277.1351623535156,60600000
2023-01-13,276.5,281.2200012207031,276.1600036621094,280.9700012207031,279.0419921875,44802900
2023-01-17,280.7699890136719,282.8500061035156,279.5799865722656,281.5400085449219,279.6081237792969,36269700
2023-01-18,283.1099853515625,284.69000244140625,277.6700134277344,277.8800048828125,275.97320556640625,47754500
2023-01-19,276.2200012207031,277.3800048828125,273.8900146484375,275.1499938964844,273.261962890625,44150400
2023-01-20,276.7900085449219,283.0199890136719,275.7099914550781,282.67999267578125,280.74029541015625,60613600
2023-01-23,283.5400085449219,290.2099914550781,282.7300109863281,288.9599914550781,286.9772033691406,52799900
2023-01-24,287.30999755859375,289.54998779296875,286.7799987792969,288.3699951171875,286.3912353515625,44875100
2023-01-25,283.7699890136719,288.3599853515625,281.17999267578125,287.7300109863281,285.7556457519531,50872000
2023-01-26,291.2200012207031,293.5199890136719,288.5199890136719,293.3399963378906,291.3271484375,51596300
2023-01-27,292.0,298.260009765625,291.8800048828125,296.260009765625,294.2271423339844,56441900
2023-01-30,292.92999267578125,294.3800048828125,289.8900146484375,290.2699890136719,288.2782287597656,49405800
2023-01-31,290.30999755859375,294.7200012207031,290.20001220703125,294.6199951171875,292.5983581542969,46705100
2023-02-01,294.4100036621094,303.42999267578125,292.29998779296875,300.9200134277344,298.8551330566406,67562200
2023-02-02,307.57000732421875,313.67999267578125,306.7300109863281,311.7200012207031,309.5810241699219,83070600
2023-02-03,304.94000244140625,312.3900146484375,304.5400085449219,306.17999267578125,304.0790710449219,76170800
2023-02-06,303.510009765625,305.9100036621094,302.2200012207031,303.5899963378906,301.5068054199219,40802300
2023-02-07,303.4599914550781,311.0299987792969,302.32000732421875,309.8800048828125,307.7536315917969,67584000
2023-02-08,308.5400085449219,309.5,303.6700134277344,304.3699951171875,302.2814636230469,56720900
2023-02-09,308.8399963378906,308.989990234375,300.20001220703125,301.67999267578125,299.6098937988281,49137800
2023-02-10,299.4800109863281,301.57000732421875,297.25,299.70001220703125,297.6435241699219,50050100
2023-02-13,301.1300048828125,305.1000061035156,299.92999267578125,304.5,302.41058349609375,39636700
2023-02-14,302.8900146484375,307.7200012207031,300.9100036621094,306.75,304.6451416015625,64079100
2023-02-15,304.8999938964844,309.2699890136719,304.20001220703125,309.1000061035156,306.97900390625,43100600
2023-02-16,304.3800048828125,308.42999267578125,303.1499938964844,303.29998779296875,301.21881103515625,59498600
2023-02-17,301.07000732421875,301.92999267578125,298.1000061035156,301.1600036621094,299.0934753417969,58230700
2023-02-21,297.260009765625,298.7300109863281,293.8900146484375,294.0299987792969,292.0124206542969,46526700
2023-02-22,294.6199951171875,296.3599853515625,292.55999755859375,294.25,292.23089599609375,51389200
2023-02-23,297.9700012207031,298.1300048828125,292.54998779296875,296.82000732421875,294.7832946777344,69294400
2023-02-24,291.760009765625,292.9700012207031,290.04998779296875,291.8500061035156,289.8473815917969,74332000
2023-02-27,295.07000732421875,296.489990234375,293.3399963378906,293.94000244140625,291.9230041503906,48995000
2023-02-28,293.29998779296875,296.1199951171875,292.9599914550781,293.55999755859375,291.5456237792969,48243100
2023-03-01,293.260009765625,293.92999267578125,290.20001220703125,291.20001220703125,289.2018737792969,58287000
2023-03-02,288.6600036621094,294.42999267578125,288.3699951171875,293.6099853515625,291.5953063964844,53565900
2023-03-03,295.3900146484375,299.9200134277344,294.8699951171875,299.67999267578125,297.6236572265625,60511500
2023-03-06,300.94000244140625,304.0,299.82000732421875,300.0199890136719,297.9613037109375,56736300
2023-03-07,300.07000732421875,301.010009765625,295.7200012207031,296.3399963378906,294.3065490722656,65955800
2023-03-08,296.7699890136719,298.42999267578125,294.8800048828125,297.82000732421875,295.77642822265625,50876300
2023-03-09,298.3299865722656,300.9800109863281,291.8299865722656,292.6600036621094,290.65185546875,71456700
2023-03-10,292.8299865722656,294.3500061035156,287.3800048828125,288.54998779296875,286.57000732421875,98593600
2023-03-13,286.7300109863281,294.4700012207031,285.19000244140625,290.69000244140625,288.6953430175781,97123600
2023-03-14,294.30999755859375,297.92999267578125,293.45001220703125,297.3699951171875,295.3294677734375,73602500
2023-03-15,294.7099914550781,299.2699890136719,293.239990234375,298.92999267578125,296.8787536621094,83631500
2023-03-16,298.0,307.17999267578125,297.19000244140625,306.80999755859375,304.7047424316406,98198100
2023-03-17,306.7200012207031,309.1499938964844,303.3699951171875,305.3599853515625,303.2646789550781,89923700
2023-03-20,304.260009765625,306.29998779296875,302.010009765625,305.9700012207031,304.3409118652344,56359500
2023-03-21,307.94000244140625,310.79998779296875,306.3999938964844,310.3399963378906,308.6876220703125,49757000
2023-03-22,310.2699890136719,315.25,305.95001220703125,306.1199951171875,304.4901123046875,75791900
2023-03-23,309.9200134277344,314.1499938964844,307.010009765625,309.75,308.1007995605469,74576000
2023-03-24,309.32000732421875,310.989990234375,306.95001220703125,310.8900146484375,309.2347106933594,57195200
2023-03-27,311.6000061035156,312.70001220703125,307.8900146484375,308.760009765625,307.1160583496094,50287400
2023-03-28,308.1700134277344,308.20001220703125,304.7699890136719,307.1199951171875,305.48480224609375,48585900
2023-03-29,310.8800048828125,313.3500061035156,310.04998779296875,312.7200012207031,311.05499267578125,53274300
2023-03-30,315.239990234375,316.32000732421875,312.80999755859375,315.67999267578125,313.9992370605469,58354800
2023-03-31,315.9100036621094,321.1700134277344,315.6000061035156,320.92999267578125,319.22125244140625,62138100
2023-04-03,318.7699890136719,320.4200134277344,317.4200134277344,320.1499938964844,318.4454040527344,47126800
2023-04-04,320.6000061035156,321.6300048828125,317.8299865722656,319.07000732421875,317.3711853027344,45875400
2023-04-05,318.1000061035156,319.05999755859375,314.07000732421875,315.9200134277344,314.2379455566406,62795700
2023-04-06,314.239990234375,318.54998779296875,312.82000732421875,318.04998779296875,316.3565673828125,46916500
2023-04-10,315.07000732421875,317.9200134277344,313.25,317.8699951171875,316.17755126953125,45134700
2023-04-11,317.8299865722656,317.8900146484375,315.30999755859375,315.8299865722656,314.1484069824219,40113600
2023-04-12,317.82000732421875,318.4200134277344,312.57000732421875,313.0400085449219,311.3732604980469,62813300
2023-04-13,314.8299865722656,319.6499938964844,313.6300048828125,319.1700134277344,317.47064208984375,54613800
2023-04-14,317.5899963378906,320.3599853515625,315.6099853515625,318.57000732421875,316.87384033203125,56278300
2023-04-17,318.1499938964844,319.20001220703125,316.0400085449219,318.8399963378906,317.14239501953125,43007000
2023-04-18,320.989990234375,321.4200134277344,317.6400146484375,318.8599853515625,317.1622619628906,46746900
2023-04-19,316.4100036621094,319.7900085449219,316.2799987792969,318.7099914550781,317.0130615234375,38960100
2023-04-20,315.69000244140625,319.2699890136719,314.9700012207031,316.2799987792969,314.59600830078125,62462100
2023-04-21,315.9100036621094,317.3999938964844,314.1000061035156,316.6099853515625,314.92425537109375,59002300
2023-04-24,316.3800048828125,317.739990234375,313.739990234375,315.95001220703125,314.2677917480469,44043100
2023-04-25,314.2900085449219,314.9700012207031,309.8900146484375,309.989990234375,308.3395080566406,57121600
2023-04-26,313.44000244140625,314.94000244140625,311.3399963378906,311.8699951171875,310.20953369140625,55400500
2023-04-27,315.70001220703125,320.8599853515625,315.04998779296875,320.3500061035156,318.64434814453125,65430400
2023-04-28,320.1099853515625,322.6499938964844,318.9599914550781,322.55999755859375,320.84259033203125,59652500
2023-05-01,322.0899963378906,323.6300048828125,321.0899963378906,322.19000244140625,320.47454833984375,41013400
