Date,Open,High,Low,Close,Adj Close,Volume
2022-03-23,446.9100036621094,448.489990234375,443.7099914550781,443.79998779296875,431.5133361816406,79426100
2022-03-24,445.94000244140625,450.5,444.760009765625,450.489990234375,438.01812744140625,64736900
2022-03-25,451.1600036621094,452.9800109863281,448.42999267578125,452.69000244140625,440.1571960449219,77101300
2022-03-28,452.05999755859375,455.9100036621094,450.05999755859375,455.9100036621094,443.28802490234375,68529800
2022-03-29,460.0199890136719,462.07000732421875,457.17999267578125,461.54998779296875,448.7718811035156,86581500
2022-03-30,460.3399963378906,461.20001220703125,456.4700012207031,458.70001220703125,446.0008239746094,79666900
2022-03-31,457.8900146484375,458.760009765625,451.1600036621094,451.6400146484375,439.13629150390625,121699900
2022-04-01,453.30999755859375,453.4599914550781,449.1400146484375,452.9200134277344,440.3808288574219,89048800
2022-04-04,453.1300048828125,456.9100036621094,452.260009765625,456.79998779296875,444.1534118652344,59601000
2022-04-05,455.2200012207031,457.8299865722656,449.82000732421875,451.0299987792969,438.5431213378906,74214500
2022-04-06,446.8900146484375,448.92999267578125,443.4700012207031,446.5199890136719,434.1579895019531,106898000
2022-04-07,445.5899963378906,450.69000244140625,443.5299987792969,448.7699890136719,436.3456726074219,78097200
2022-04-08,447.9700012207031,450.6300048828125,445.94000244140625,447.57000732421875,435.1789245605469,79272700
2022-04-11,444.1099853515625,445.0,439.3900146484375,439.9200134277344,427.7407531738281,89770500
2022-04-12,443.0799865722656,445.75,436.6499938964844,438.2900085449219,426.15582275390625,84363600
2022-04-13,438.0299987792969,444.1099853515625,437.8399963378906,443.30999755859375,431.036865234375,74070400
2022-04-14,443.54998779296875,444.7300109863281,437.67999267578125,437.7900085449219,425.6697082519531,97869500
2022-04-18,436.80999755859375,439.75,435.6099853515625,437.9700012207031,425.8447570800781,66002500
2022-04-19,437.8599853515625,445.79998779296875,437.67999267578125,445.0400085449219,432.7189636230469,77821000
2022-04-20,446.9200134277344,447.57000732421875,443.4800109863281,444.7099914550781,432.3981628417969,65224400
2022-04-21,448.5400085449219,450.010009765625,437.1000061035156,438.05999755859375,425.9322509765625,85417300
2022-04-22,436.9100036621094,438.0799865722656,425.44000244140625,426.0400085449219,414.2450256347656,132471800
2022-04-25,423.6700134277344,428.69000244140625,418.8399963378906,428.510009765625,416.64666748046875,119647700
2022-04-26,425.8299865722656,426.0400085449219,416.07000732421875,416.1000061035156,404.5801696777344,103996300
2022-04-27,417.239990234375,422.9200134277344,415.010009765625,417.2699890136719,405.71783447265625,122030000
2022-04-28,422.2900085449219,429.6400146484375,417.6000061035156,427.80999755859375,415.96600341796875,105449100
2022-04-29,423.5899963378906,425.8699951171875,411.2099914550781,412.0,400.59368896484375,145491100
2022-05-02,412.07000732421875,415.9200134277344,405.0199890136719,414.4800109863281,403.0050048828125,158312500
2022-05-03,415.010009765625,418.92999267578125,413.3599853515625,416.3800048828125,404.8524169921875,100028200
2022-05-04,417.0799865722656,429.6600036621094,413.7099914550781,429.05999755859375,417.1814270019531,144247900
2022-05-05,424.54998779296875,425.0,409.44000244140625,413.80999755859375,402.35357666015625,172929100
2022-05-06,411.1000061035156,414.79998779296875,405.7300109863281,411.3399963378906,399.9519958496094,151770800
2022-05-09,405.1000061035156,406.4100036621094,396.5,398.1700134277344,387.1466064453125,155586100
2022-05-10,404.489990234375,406.0799865722656,394.82000732421875,399.0899963378906,388.0411071777344,132497200
2022-05-11,398.07000732421875,404.0400085449219,391.9599914550781,392.75,381.8766784667969,142361000
2022-05-12,389.3699951171875,395.79998779296875,385.1499938964844,392.3399963378906,381.47796630859375,125090800
2022-05-13,396.7099914550781,403.17999267578125,395.6099853515625,401.7200012207031,390.59832763671875,104174400
2022-05-16,399.9800109863281,403.9700012207031,397.6000061035156,400.0899963378906,389.0134582519531,78622400
2022-05-17,406.5299987792969,408.57000732421875,402.5799865722656,408.32000732421875,397.015625,83029700
2022-05-18,403.5,403.79998779296875,390.54998779296875,391.8599853515625,381.01129150390625,117674500
2022-05-19,388.6199951171875,394.1400146484375,387.1099853515625,389.4599914550781,378.677734375,98510700
2022-05-20,393.25,397.0299987792969,380.5400085449219,389.6300048828125,378.843017578125,131432200
2022-05-23,392.8299865722656,397.7300109863281,390.3800048828125,396.9200134277344,385.9312438964844,76414900
2022-05-24,392.55999755859375,395.1499938964844,386.9599914550781,393.8900146484375,382.9850769042969,91448800
2022-05-25,392.30999755859375,399.45001220703125,391.8900146484375,397.3699951171875,386.3687438964844,91472900
2022-05-26,398.6700134277344,407.0400085449219,398.45001220703125,405.30999755859375,394.0888977050781,82168300
2022-05-27,407.9100036621094,415.3800048828125,407.70001220703125,415.260009765625,403.7634582519531,84768700
2022-05-31,413.54998779296875,416.4599914550781,410.0299987792969,412.92999267578125,401.4979248046875,95937000
2022-06-01,415.1700134277344,416.239990234375,406.92999267578125,409.5899963378906,398.2503967285156,86585800
2022-06-02,409.4200134277344,417.44000244140625,407.0400085449219,417.3900146484375,405.8345031738281,79609600
2022-06-03,412.3999938964844,414.0400085449219,409.510009765625,410.5400085449219,399.17413330078125,71874300
2022-06-06,414.7799987792969,416.6099853515625,410.54998779296875,411.7900085449219,400.3895568847656,57508900
2022-06-07,408.1000061035156,416.2200012207031,407.6099853515625,415.739990234375,404.2301330566406,59272400
2022-06-08,413.92999267578125,415.82000732421875,410.3800048828125,411.2200012207031,399.8352966308594,64350000
2022-06-09,409.3399963378906,411.739990234375,401.44000244140625,401.44000244140625,390.3260192871094,86289800
2022-06-10,394.8800048828125,395.7799987792969,389.75,389.79998779296875,379.0082702636719,132893900
2022-06-13,379.8500061035156,381.80999755859375,373.29998779296875,375.0,364.6180725097656,170004900
2022-06-14,376.8500061035156,377.94000244140625,370.5899963378906,373.8699951171875,363.5193176269531,104011800
2022-06-15,377.3599853515625,383.8999938964844,372.1199951171875,379.20001220703125,368.7018127441406,125666800
2022-06-16,370.510009765625,370.94000244140625,364.0799865722656,366.6499938964844,356.4991760253906,134473300
2022-06-17,365.510009765625,369.3800048828125,362.1700134277344,365.8599853515625,357.26776123046875,111113900
2022-06-21,371.8900146484375,376.5299987792969,371.80999755859375,375.07000732421875,366.2614440917969,76811900
2022-06-22,370.6199951171875,378.7200012207031,370.17999267578125,374.3900146484375,365.5974426269531,90059400
2022-06-23,376.6400146484375,378.8299865722656,372.8900146484375,378.05999755859375,369.1812438964844,79292100
2022-06-24,381.3999938964844,390.0899963378906,381.3699951171875,390.0799865722656,380.9189453125,98050300
2022-06-27,391.04998779296875,391.3599853515625,387.44000244140625,388.5899963378906,379.46392822265625,66009600
2022-06-28,390.2300109863281,393.1600036621094,380.5299987792969,380.6499938964844,371.71038818359375,86548900
2022-06-29,381.2300109863281,382.2699890136719,378.4200134277344,380.3399963378906,371.40771484375,65676000
2022-06-30,376.239990234375,380.6600036621094,372.55999755859375,377.25,368.3902893066406,112508300
2022-07-01,376.55999755859375,381.70001220703125,373.79998779296875,381.239990234375,372.2865295410156,74839700
2022-07-05,375.8800048828125,381.9800109863281,372.8999938964844,381.9599914550781,372.9896545410156,81438000
2022-07-06,382.1099853515625,385.8699951171875,379.6000061035156,383.25,374.2493591308594,70426200
2022-07-07,385.1199951171875,389.8299865722656,383.2699890136719,388.989990234375,379.8545227050781,64525900
2022-07-08,387.2699890136719,390.6400146484375,385.6600036621094,388.6700134277344,379.5420837402344,72397800
2022-07-11,385.8500061035156,386.8699951171875,383.5,384.2300109863281,375.206298828125,58366900
2022-07-12,383.6499938964844,386.1600036621094,378.989990234375,380.8299865722656,371.8861999511719,62219200
2022-07-13,375.1000061035156,381.9200134277344,374.6600036621094,378.8299865722656,369.9331359863281,84224600
2022-07-14,373.6099853515625,379.04998779296875,371.0400085449219,377.9100036621094,369.0347900390625,89704800
2022-07-15,382.54998779296875,385.25,380.5400085449219,385.1300048828125,376.0851745605469,79060400
2022-07-18,388.3800048828125,389.0899963378906,380.6600036621094,381.95001220703125,372.9798889160156,63203600
2022-07-19,386.0799865722656,392.8699951171875,385.3900146484375,392.2699890136719,383.0574951171875,78506000
2022-07-20,392.4700012207031,396.260009765625,391.0299987792969,394.7699890136719,385.4988098144531,71843800
2022-07-21,394.1600036621094,398.8399963378906,391.6300048828125,398.7900085449219,389.4244079589844,64903900
2022-07-22,398.9200134277344,400.17999267578125,392.75,395.0899963378906,385.811279296875,72197300
2022-07-25,395.75,396.4700012207031,393.2099914550781,395.57000732421875,386.280029296875,53631500
2022-07-26,393.8399963378906,394.05999755859375,389.95001220703125,390.8900146484375,381.7099304199219,52946400
2022-07-27,394.3599853515625,402.8800048828125,394.04998779296875,401.0400085449219,391.6215515136719,82342100
2022-07-28,401.8900146484375,406.79998779296875,398.1499938964844,406.07000732421875,396.53338623046875,73966600
2022-07-29,407.5799865722656,413.0299987792969,406.7699890136719,411.989990234375,402.31439208984375,87003700
2022-08-01,409.1499938964844,413.4100036621094,408.3999938964844,410.7699890136719,401.123046875,69997500
2022-08-02,409.1199951171875,413.0,406.82000732421875,408.05999755859375,398.4767150878906,63435400
2022-08-03,410.29998779296875,415.67999267578125,410.0,414.45001220703125,404.7166442871094,67820600
2022-08-04,414.3699951171875,415.0899963378906,412.44000244140625,414.1700134277344,404.4432067871094,45656600
2022-08-05,409.6600036621094,414.1499938964844,409.6000061035156,413.4700012207031,403.7596130371094,56814900
2022-08-08,415.25,417.6199951171875,411.8299865722656,412.989990234375,403.2908935546875,53886100
2022-08-09,412.2200012207031,412.75,410.2200012207031,411.3500061035156,401.68939208984375,44931800
2022-08-10,418.7799987792969,420.1400146484375,416.7200012207031,419.989990234375,410.12652587890625,68665700
2022-08-11,422.989990234375,424.95001220703125,419.2099914550781,419.989990234375,410.12652587890625,59489700
2022-08-12,422.0299987792969,427.2099914550781,421.0299987792969,427.1000061035156,417.0695495605469,61694500
2022-08-15,424.7699890136719,429.4100036621094,424.7099914550781,428.8599853515625,418.7882080078125,54048300
2022-08-16,427.7300109863281,431.7300109863281,426.8800048828125,429.70001220703125,419.6084899902344,59289000
2022-08-17,425.9100036621094,429.5,424.5400085449219,426.6499938964844,416.63006591796875,63563400
2022-08-18,426.8599853515625,428.6099853515625,425.5,427.8900146484375,417.8409729003906,49023200
2022-08-19,424.9800109863281,425.260009765625,421.2200012207031,422.1400146484375,412.2260437011719,68016900
2022-08-22,417.04998779296875,417.2300109863281,412.3999938964844,413.3500061035156,403.6424865722656,77695600
2022-08-23,412.8999938964844,415.4200134277344,411.7699890136719,412.3500061035156,402.6659851074219,49105200
2022-08-24,412.1099853515625,415.1099853515625,411.3900146484375,413.6700134277344,403.9549560546875,49177800
2022-08-25,415.239990234375,419.55999755859375,414.0899963378906,419.510009765625,409.65777587890625,50942300
2022-08-26,419.3900146484375,419.9599914550781,405.25,405.30999755859375,395.791259765625,103087000
2022-08-29,402.20001220703125,405.8399963378906,401.20001220703125,402.6300048828125,393.17425537109375,65370800
2022-08-30,403.8500061035156,404.1000061035156,396.0,398.2099914550781,388.8580017089844,85652400
2022-08-31,399.92999267578125,401.239990234375,395.0400085449219,395.17999267578125,385.8991394042969,76029700
2022-09-01,392.8900146484375,396.7799987792969,390.0400085449219,396.4200134277344,387.1100769042969,78740100
2022-09-02,400.2799987792969,401.55999755859375,390.3299865722656,392.239990234375,383.0281982421875,99632100
2022-09-06,393.1300048828125,394.1199951171875,388.4200134277344,390.760009765625,381.58294677734375,76637400
2022-09-07,390.42999267578125,398.5899963378906,390.20001220703125,397.7799987792969,388.4380798339844,70964200
2022-09-08,395.3900146484375,400.8599853515625,394.1199951171875,400.3800048828125,390.9770202636719,80821700
2022-09-09,402.739990234375,407.510009765625,402.4599914550781,406.6000061035156,397.05096435546875,76706900
2022-09-12,408.7799987792969,411.7300109863281,408.4599914550781,410.9700012207031,401.3183288574219,69256300
2022-09-13,401.8299865722656,403.1000061035156,391.9200134277344,393.1000061035156,383.8680419921875,122947100
2022-09-14,394.4700012207031,396.20001220703125,391.1199951171875,394.6000061035156,385.33282470703125,85023700
2022-09-15,392.9599914550781,395.9599914550781,388.7799987792969,390.1199951171875,380.9580078125,87633800
2022-09-16,384.1400146484375,386.25,382.1099853515625,385.55999755859375,378.05169677734375,103084800
2022-09-19,382.260009765625,388.54998779296875,382.17999267578125,388.54998779296875,380.9834899902344,73278500
2022-09-20,385.05999755859375,386.1199951171875,381.20001220703125,384.0899963378906,376.6103515625,77274900
2022-09-21,386.1099853515625,389.30999755859375,377.3800048828125,377.3900146484375,370.04083251953125,106746600
2022-09-22,376.5799865722656,378.29998779296875,373.44000244140625,374.2200012207031,366.93255615234375,89472600
2022-09-23,370.5799865722656,370.6199951171875,363.2900085449219,367.95001220703125,360.78460693359375,122346900
2022-09-26,366.4100036621094,370.2099914550781,363.0299987792969,364.30999755859375,357.21551513671875,92581200
2022-09-27,368.0199890136719,370.3999938964844,360.8699951171875,363.3800048828125,356.30364990234375,108294100
2022-09-28,364.3800048828125,372.29998779296875,362.6000061035156,370.5299987792969,363.3144226074219,110802200
2022-09-29,366.80999755859375,367.1099853515625,359.70001220703125,362.7900085449219,355.7251281738281,112952300
2022-09-30,361.79998779296875,365.9100036621094,357.0400085449219,357.17999267578125,350.224365234375,153711200
2022-10-03,361.0799865722656,368.54998779296875,359.2099914550781,366.6099853515625,359.4707336425781,89756500
2022-10-04,372.3999938964844,378.0,366.57000732421875,377.9700012207031,370.6095275878906,103602800
2022-10-05,373.3900146484375,379.4599914550781,370.95001220703125,377.0899963378906,369.74664306640625,88065700
2022-10-06,375.6199951171875,378.7200012207031,372.67999267578125,373.20001220703125,365.93243408203125,82333500
2022-10-07,368.9700012207031,373.2900085449219,360.94000244140625,362.7900085449219,355.7251281738281,107789500
2022-10-10,363.9599914550781,364.2099914550781,357.6700134277344,360.0199890136719,353.0090637207031,76042800
2022-10-11,358.239990234375,363.0299987792969,355.7099914550781,357.739990234375,350.7734680175781,92482800
2022-10-12,358.1700134277344,359.82000732421875,356.29998779296875,356.55999755859375,349.616455078125,76991800
2022-10-13,349.2099914550781,367.510009765625,348.1099853515625,365.9700012207031,358.84320068359375,147254500
2022-10-14,368.54998779296875,370.260009765625,356.9599914550781,357.6300048828125,350.6656188964844,123737000
2022-10-17,364.010009765625,367.9800109863281,357.2799987792969,366.82000732421875,359.6766357421875,93168200
2022-10-18,375.1300048828125,375.45001220703125,367.5199890136719,371.1300048828125,363.90277099609375,97162900
2022-10-19,368.989990234375,371.8500061035156,365.54998779296875,368.5,361.3239440917969,79746900
2022-10-20,368.0299987792969,372.6700134277344,364.6099853515625,365.4100036621094,358.29412841796875,88283100
2022-10-21,365.1199951171875,374.79998779296875,363.5400085449219,374.2900085449219,367.0011901855469,131038400
2022-10-24,375.8900146484375,380.05999755859375,373.1099853515625,378.8699951171875,371.49200439453125,85436900
2022-10-25,378.7900085449219,385.25,378.6700134277344,384.9200134277344,377.4242248535156,78846300
2022-10-26,381.6199951171875,387.5799865722656,381.3500061035156,382.0199890136719,374.58062744140625,104087300
2022-10-27,383.07000732421875,385.0,379.3299865722656,379.9800109863281,372.5803527832031,81971800
2022-10-28,379.8699951171875,389.5199890136719,379.67999267578125,389.0199890136719,381.4443359375,100302000
2022-10-31,386.44000244140625,388.3999938964844,385.260009765625,386.2099914550781,378.6890563964844,96631300
2022-11-01,390.1400146484375,390.3900146484375,383.2900085449219,384.5199890136719,377.031982421875,85407600
2022-11-02,383.8999938964844,388.6300048828125,374.760009765625,374.8699951171875,367.56988525390625,126990400
2022-11-03,371.4700012207031,374.20001220703125,368.7900085449219,371.010009765625,363.7850646972656,87100100
2022-11-04,377.0,378.8699951171875,370.0,376.3500061035156,369.0210876464844,103505200
2022-11-07,377.7099914550781,380.57000732421875,375.5299987792969,379.95001220703125,372.5509948730469,68286900
2022-11-08,381.1099853515625,385.1199951171875,377.7200012207031,382.0,374.5610046386719,84641100
2022-11-09,379.92999267578125,381.1400146484375,373.6099853515625,374.1300048828125,366.8443298339844,78495500
2022-11-10,388.04998779296875,395.0400085449219,385.6400146484375,394.69000244140625,387.00390625,141455800
2022-11-11,395.5899963378906,399.3500061035156,393.6099853515625,398.510009765625,390.74957275390625,93839900
2022-11-14,396.6600036621094,400.17999267578125,394.8299865722656,395.1199951171875,387.425537109375,71903500
2022-11-15,401.1499938964844,402.30999755859375,394.489990234375,398.489990234375,390.7298889160156,93194500
2022-11-16,396.7799987792969,397.7799987792969,394.7900085449219,395.45001220703125,387.7491455078125,68508500
2022-11-17,390.4599914550781,394.95001220703125,390.1400146484375,394.239990234375,386.5627136230469,74496300
2022-11-18,397.739990234375,397.80999755859375,393.0400085449219,396.0299987792969,388.31781005859375,92922500
2022-11-21,394.6400146484375,395.82000732421875,392.6600036621094,394.5899963378906,386.9058837890625,51243200
2022-11-22,396.6300048828125,400.07000732421875,395.1499938964844,399.8999938964844,392.1124267578125,60429000
2022-11-23,399.54998779296875,402.92999267578125,399.30999755859375,402.4200134277344,394.5834045410156,68261600
2022-11-25,401.8299865722656,402.9100036621094,401.5400085449219,402.3299865722656,394.4951171875,30545400
2022-11-28,399.0899963378906,400.80999755859375,395.1099853515625,395.9100036621094,388.2001647949219,67881600
2022-11-29,396.04998779296875,397.29998779296875,393.29998779296875,395.2300109863281,387.5334167480469,52310000
2022-11-30,395.489990234375,407.67999267578125,393.4800109863281,407.67999267578125,399.740966796875,144566700
2022-12-01,408.7699890136719,410.0,404.75,407.3800048828125,399.4468078613281,76398200
2022-12-02,402.25,407.8599853515625,402.1400146484375,406.9100036621094,398.9859313964844,85342700
2022-12-05,403.95001220703125,404.92999267578125,398.1700134277344,399.5899963378906,391.8085021972656,77289800
2022-12-06,399.4200134277344,399.989990234375,391.6400146484375,393.8299865722656,386.16064453125,77972200
2022-12-07,392.94000244140625,395.6400146484375,391.9700012207031,393.1600036621094,385.5037536621094,65927900
2022-12-08,395.1400146484375,397.3599853515625,393.2699890136719,396.239990234375,388.523681640625,60737900
2022-12-09,394.94000244140625,397.6199951171875,393.1499938964844,393.2799987792969,385.62139892578125,81447700
2022-12-12,394.1099853515625,398.95001220703125,393.4100036621094,398.95001220703125,391.18096923828125,75405800
2022-12-13,410.2200012207031,410.489990234375,399.07000732421875,401.9700012207031,394.14215087890625,123782500
2022-12-14,401.6099853515625,405.5,396.30999755859375,399.3999938964844,391.6221923828125,108111300
2022-12-15,394.29998779296875,395.25,387.8900146484375,389.6300048828125,382.0425109863281,117705900
2022-12-16,385.17999267578125,386.5799865722656,381.0400085449219,383.2699890136719,377.531982421875,119858000
2022-12-19,383.4700012207031,383.82000732421875,378.2799987792969,380.0199890136719,374.3306579589844,79878100
2022-12-20,379.2300109863281,382.2300109863281,377.8500061035156,380.5400085449219,374.8428955078125,74427200
2022-12-21,383.25,387.4100036621094,382.69000244140625,386.2300109863281,380.4477233886719,78167400
2022-12-22,383.04998779296875,386.2099914550781,374.7699890136719,380.7200012207031,375.02020263671875,100120900
2022-12-23,379.6499938964844,383.05999755859375,378.0299987792969,382.9100036621094,377.1773986816406,59857300
2022-12-27,382.7900085449219,383.1499938964844,379.6499938964844,381.3999938964844,375.69000244140625,51638200
2022-12-28,381.3299865722656,383.3900146484375,376.4200134277344,376.6600036621094,371.0209655761719,70911500
2022-12-29,379.6300048828125,384.3500061035156,379.0799865722656,383.44000244140625,377.6994934082031,66970900
2022-12-30,380.6400146484375,382.5799865722656,378.42999267578125,382.42999267578125,376.70458984375,84022200
2023-01-03,384.3699951171875,386.42999267578125,377.8299865722656,380.82000732421875,375.11871337890625,74850700
2023-01-04,383.17999267578125,385.8800048828125,380.0,383.760009765625,378.01470947265625,85934100
2023-01-05,381.7200012207031,381.8399963378906,378.760009765625,379.3800048828125,373.70025634765625,76970500
2023-01-06,382.6099853515625,389.25,379.4100036621094,388.0799865722656,382.27001953125,104189600
2023-01-09,390.3699951171875,393.70001220703125,387.6700134277344,387.8599853515625,382.0533142089844,73978100
2023-01-10,387.25,390.6499938964844,386.2699890136719,390.5799865722656,384.73260498046875,65358100
2023-01-11,392.2300109863281,395.6000061035156,391.3800048828125,395.5199890136719,389.5986022949219,68881100
2023-01-12,396.6700134277344,398.489990234375,392.4200134277344,396.9599914550781,391.01708984375,90157700
2023-01-13,393.6199951171875,399.1000061035156,393.3399963378906,398.5,392.53399658203125,63903900
2023-01-17,398.4800109863281,400.2300109863281,397.05999755859375,397.7699890136719,391.81494140625,62677300
2023-01-18,399.010009765625,400.1199951171875,391.2799987792969,391.489990234375,385.6289367675781,99632300
2023-01-19,389.3599853515625,391.0799865722656,387.260009765625,388.6400146484375,382.8216552734375,86958900
2023-01-20,390.1000061035156,396.0400085449219,388.3800048828125,395.8800048828125,389.9532775878906,91806400
2023-01-23,396.7200012207031,402.6499938964844,395.7200012207031,400.6300048828125,394.63214111328125,84178800
2023-01-24,398.8800048828125,401.1499938964844,397.6400146484375,400.20001220703125,394.20855712890625,59524900
2023-01-25,395.95001220703125,400.70001220703125,393.55999755859375,400.3500061035156,394.3563232421875,84800300
2023-01-26,403.1300048828125,404.9200134277344,400.0299987792969,404.75,398.6904296875,72287400
2023-01-27,403.6600036621094,408.1600036621094,403.44000244140625,405.67999267578125,399.6064758300781,68346200
2023-01-30,402.79998779296875,405.1300048828125,400.2799987792969,400.5899963378906,394.59271240234375,74202000
2023-01-31,401.1300048828125,406.5299987792969,400.7699890136719,406.4800109863281,400.3945617675781,86811800
2023-02-01,405.2099914550781,413.6700134277344,402.3500061035156,410.79998779296875,404.6498718261719,101459200
2023-02-02,414.8599853515625,418.30999755859375,412.8800048828125,416.7799987792969,410.5403137207031,101654500
2023-02-03,411.5899963378906,416.9700012207031,411.0899963378906,412.3500061035156,406.1766662597656,94736800
2023-02-06,409.7900085449219,411.2900085449219,408.1000061035156,409.8299865722656,403.6943664550781,60295300
2023-02-07,408.8699951171875,416.489990234375,407.57000732421875,415.19000244140625,408.9741516113281,90990700
2023-02-08,413.1300048828125,414.5299987792969,409.92999267578125,410.6499938964844,404.5020751953125,76227500
2023-02-09,414.4100036621094,414.57000732421875,405.80999755859375,407.0899963378906,400.9954528808594,78694900
2023-02-10,405.8599853515625,408.44000244140625,405.010009765625,408.0400085449219,401.93121337890625,70769700
2023-02-13,408.7200012207031,412.9700012207031,408.239990234375,412.8299865722656,406.64947509765625,64913500
2023-02-14,411.239990234375,415.04998779296875,408.510009765625,412.6400146484375,406.46234130859375,88389300
2023-02-15,410.3500061035156,414.05999755859375,409.4700012207031,413.9800109863281,407.7822570800781,61555700
2023-02-16,408.7900085449219,412.9100036621094,408.1400146484375,408.2799987792969,402.1675720214844,76431500
2023-02-17,406.05999755859375,407.510009765625,404.04998779296875,407.260009765625,401.1628723144531,89257800
2023-02-21,403.05999755859375,404.1600036621094,398.82000732421875,399.0899963378906,393.1151428222656,82655900
2023-02-22,399.5199890136719,401.1300048828125,397.0199890136719,398.5400085449219,392.57342529296875,83742300
2023-02-23,401.55999755859375,402.20001220703125,396.25,400.6600036621094,394.6616516113281,96242400
2023-02-24,395.4200134277344,397.25,393.6400146484375,396.3800048828125,390.4457702636719,108194400
2023-02-27,399.8699951171875,401.2900085449219,396.75,397.7300109863281,391.7755432128906,80444700
2023-02-28,397.2300109863281,399.2799987792969,396.1499938964844,396.260009765625,390.32757568359375,96438600
2023-03-01,395.4100036621094,396.69000244140625,393.3800048828125,394.739990234375,388.8302917480469,99706800
2023-03-02,392.67999267578125,398.69000244140625,392.3299865722656,397.80999755859375,391.85430908203125,85127800
2023-03-03,399.7099914550781,404.45001220703125,399.0299987792969,404.19000244140625,398.1388244628906,90120000
2023-03-06,405.04998779296875,407.45001220703125,404.010009765625,404.4700012207031,398.41461181640625,72795900
2023-03-07,404.4200134277344,404.6700134277344,397.6300048828125,398.2699890136719,392.30743408203125,108310600
2023-03-08,398.3900146484375,399.7099914550781,396.5899963378906,398.9200134277344,392.94775390625,74746600
2023-03-09,399.739990234375,401.4800109863281,390.5299987792969,391.55999755859375,385.6979064941406,111945300
2023-03-10,390.989990234375,393.1600036621094,384.32000732421875,385.9100036621094,380.13250732421875,189253000
2023-03-13,381.80999755859375,390.3900146484375,380.6499938964844,385.3599853515625,379.5907287597656,157790000
2023-03-14,390.5,393.45001220703125,387.04998779296875,391.7300109863281,385.8653869628906,149752400
2023-03-15,385.8900146484375,389.489990234375,383.7099914550781,389.2799987792969,383.4520568847656,172996900
2023-03-16,386.82000732421875,396.4700012207031,386.2900085449219,396.1099853515625,390.17974853515625,143254200
2023-03-17,393.2200012207031,394.3999938964844,388.54998779296875,389.989990234375,385.6175231933594,140553400
2023-03-20,390.79998779296875,394.1700134277344,390.07000732421875,393.739990234375,389.3254699707031,93055800
2023-03-21,397.239990234375,399.4100036621094,395.5799865722656,398.9100036621094,394.4375305175781,91524200
2023-03-22,398.7300109863281,402.489990234375,392.07000732421875,392.1099853515625,387.7137451171875,111746600
2023-03-23,395.0899963378906,399.2900085449219,390.3500061035156,393.1700134277344,388.7618713378906,119351300
2023-03-24,391.8399963378906,395.8399963378906,389.3999938964844,395.75,391.31292724609375,107682400
2023-03-27,398.1199951171875,398.9200134277344,395.55999755859375,396.489990234375,392.0446472167969,74010400
2023-03-28,395.7699890136719,396.489990234375,393.69000244140625,395.6000061035156,391.1646423339844,62871700
2023-03-29,399.92999267578125,401.6000061035156,398.67999267578125,401.3500061035156,396.85015869140625,77497900
2023-03-30,404.0899963378906,404.3500061035156,401.760009765625,403.70001220703125,399.1738586425781,69840000
2023-03-31,404.6600036621094,409.70001220703125,404.54998779296875,409.3900146484375,404.800048828125,112062600
2023-04-03,408.8500061035156,411.3699951171875,408.44000244140625,410.95001220703125,406.3425598144531,67391100
2023-04-04,411.6199951171875,411.9200134277344,407.239990234375,408.6700134277344,404.08807373046875,66601500
2023-04-05,407.9100036621094,408.70001220703125,405.8800048828125,407.6000061035156,403.03009033203125,65200200
2023-04-06,406.7699890136719,409.4800109863281,405.67999267578125,409.19000244140625,404.602294921875,63743300
2023-04-10,406.6099853515625,409.69000244140625,405.9700012207031,409.6099853515625,405.0175476074219,63681000
2023-04-11,410.260009765625,411.17999267578125,408.9200134277344,409.7200012207031,405.1263427734375,59297900
2023-04-12,411.8699951171875,412.1700134277344,407.44000244140625,408.04998779296875,403.47503662109375,86420400
2023-04-13,409.17999267578125,413.8399963378906,407.989990234375,413.4700012207031,408.83428955078125,85814800
2023-04-14,412.80999755859375,415.0899963378906,410.05999755859375,412.4599914550781,407.8356018066406,78161500
2023-04-17,412.3699951171875,413.9599914550781,411.0899963378906,413.94000244140625,409.29901123046875,66436400
2023-04-18,415.5799865722656,415.7200012207031,412.7799987792969,414.2099914550781,409.56597900390625,63560000
2023-04-19,412.2200012207031,415.0799865722656,412.1600036621094,414.1400146484375,409.4967956542969,55227300
2023-04-20,411.2099914550781,413.70001220703125,410.2699890136719,411.8800048828125,407.2621154785156,75840400
2023-04-21,412.19000244140625,412.67999267578125,410.1700134277344,412.20001220703125,407.5785217285156,73457400
2023-04-24,411.989990234375,413.07000732421875,410.6000061035156,412.6300048828125,408.0036926269531,64332100
2023-04-25,410.5799865722656,411.1600036621094,406.0199890136719,406.0799865722656,401.527099609375,97766700
2023-04-26,406.7200012207031,407.8399963378906,403.7799987792969,404.3599853515625,399.826416015625,80447000
2023-04-27,407.0,412.69000244140625,406.739990234375,412.4100036621094,407.7861633300781,92968400
2023-04-28,411.489990234375,415.94000244140625,411.42999267578125,415.92999267578125,411.2667236328125,89335600
2023-05-01,415.4700012207031,417.6199951171875,415.2699890136719,415.510009765625,410.8514099121094,62122300
2023-05-02,414.7699890136719,414.82000732421875,407.82000732421875,410.8399963378906,406.2337341308594,103998500
2023-05-03,411.3599853515625,413.8699951171875,407.7699890136719,408.0199890136719,403.44537353515625,91531800
